id_text_a,text_a,kw_text_a,id_text_b,text_b,kw_text_b,label
689,台南區農改場籲請農民注意及時防治斜紋黑蟲，提前壓低害蟲密度，以確保作物收成,"['黑蟲', '黑蟲']",741,台南區農改場籲注意防治斜紋黑蟲，確保作物收成,"['黑蟲', '黑蟲']",like
689,台南區農改場籲請農民注意及時防治斜紋黑蟲，提前壓低害蟲密度，以確保作物收成,"['黑蟲', '黑蟲']",649,斜紋黑蟲密度升高，為確保作物收成，台南區農改場籲請農民及時防治,"['黑蟲', '黑蟲']",like
107,瓜仔蜂密度逐漸升高，高雄場請瓜農適時注意防範,['瓜仔蜂'],108,氣溫逐漸高升，高屏地區瓜仔蜂族群密度有升高趨勢，高雄場籲請農友加強田衛生、懸掛誘捕器，並適法使用誘殺藥劑防治。,['瓜仔蜂'],like
727,芒果陸續進入開花期 台南區農業改良場籲注意芒果葉蟬及茶黃薊馬之防治,"[' ', ' ', ' ', '芒果', '茶', '茶黃薊馬', '葉蟬', '薊馬']",704,芒果陸續進入開花期　台南場籲請果農注意芒果葉蟬及茶黃薊馬之防治　以確保結果,"['芒果', '茶', '茶黃薊馬', '葉蟬', '薊馬']",like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1005,稻瘟進入好發季節，防檢局籲請農友加強防治,['稻瘟'],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",891,"花蓮、宜蘭地區作物病蟲害疫情警報第2號
",[],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",188,花蓮區水稻陸續進入分蘗終期或進入抽穗期，花蓮縣動植物防疫所提醒農友把握防治時機，避免穗稻瘟影響產量。花蓮縣動植物防疫所、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",810,近日本所監測縣內水稻田區，發現礁溪鄉、壯圍鄉、五結鄉等部分田區發生白葉枯病及零星穗稻瘟發生，籲請提醒轄內農民加強水稻病害防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '白葉枯病', '稻瘟']",like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",289,連日降雨且溫差大濕度高，請農友加強防範穗稻瘟，避免產量損失。,['稻瘟'],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1010,提早入梅，請加強防範水稻稻瘟發生,"['水稻', '梅', '稻瘟']",like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",809,縣內已有零星稻瘟發生，籲請農友加強稻瘟防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1000,新聞稿-稻瘟進入好發季節，防檢局籲請農友加強防範,['稻瘟'],like
817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",1041,籲請農友注意防治穗稻瘟。臺南市政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
75,苗栗農改場發布苗栗地區黑蟲防治警報，請轉知農友參考警報內容注意防治，苗栗農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",35,苗栗農改場發佈黑蟲疫情警報，請農友加強注意防範。,"['黑蟲', '黑蟲']",like
75,苗栗農改場發布苗栗地區黑蟲防治警報，請轉知農友參考警報內容注意防治，苗栗農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",191,夏季炎熱蟲害密度上升，提醒農友早日預防瓜仔蜂、東方果實蠅及斜紋夜蛾。花蓮防疫所、防檢局及田邊好幫手關心您。,"['瓜仔蜂', '果實蠅']",like
75,苗栗農改場發布苗栗地區黑蟲防治警報，請轉知農友參考警報內容注意防治，苗栗農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",66,發布苗栗地區斜紋黑蟲害防治警報，請轉知轄區農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",like
37,荔椿開始出沒危害，請及時加強防治措施，避免果品及產量受損。,['荔椿'],26,發佈荔椿防治警報，請轉知農友及民眾注意防治。,['荔椿'],like
744,"氣溫轉涼，台南區農改場籲加強木瓜黑腐病防治
","['木瓜', '黑腐病']",692,"連續大雨，台南區農改場提醒農友加強木瓜園病害管理工作，以降低其蔓延及損失
",['木瓜'],like
744,"氣溫轉涼，台南區農改場籲加強木瓜黑腐病防治
","['木瓜', '黑腐病']",1378,"籲請農友注意木瓜黑腐病之發生
","['木瓜', '黑腐病']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],676,一期稻作進入分蘗期，請農友注意葉稻熱病及鑽心蟲蟲的發生與防治,"['葉稻熱病', '鑽心蟲']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],1126,氣候多變溫差大，臺南區農業改良請農友慎防水稻葉稻瘟,"['水稻', '稻瘟']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],774,氣候多變溫差大，臺南場籲請農友慎防水稻葉稻瘟,"['水稻', '稻瘟']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],382,水稻葉稻瘟疫情悄悄升溫中，籲請農友加強防治。臺南區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],656,一期稻作進入分蘗期，台南場籲請農友注意葉稻熱病及鑽心蟲蟲的發生與防治,"['葉稻熱病', '鑽心蟲']",like
365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],380,氣候變化大，籲請農友注意防範水稻稻瘟。臺南區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1186,"請加強宣導  貴屬蕉農進行抽穗蕉株花薊馬防治作業，俾確保蕉果正常外觀品質 。
","[' ', ' ', ' ', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1255,"請蕉農注意抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1320,"5-6月之抽穗期蕉區，適逢香蕉花薊馬危害發生期，請把握防治時機。香蕉研究所、防檢局及田邊好幫手關心您。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1217,"蕉株抽穗時期間，請蕉農繼續做好花薊馬防治作業，俾生產外觀優良品質香蕉。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1310,"避免造成蕉果嚴重水銹斑而影響香蕉外觀優良品質，籲請蕉農務必把握抽穗期蕉株花薊馬防治時機作業。香蕉所、防檢局及田邊好幫手關心您。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1247,"蕉株抽穗期間，請務必加強宣導蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質香蕉。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1176,"請加強宣導  貴社社員進行香蕉果房花薊馬防治措施，俾確保蕉果正常外觀品質。
","[' ', ' ', ' ', '香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1326,"蕉株抽穗期間，籲請蕉農務必適時做好花薊馬防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1228,"蕉株抽穗時期間，籲請蕉農適時做好花薊馬防治作業，俾生產外觀優良品質香蕉。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1267,"香蕉所籲請蕉農於蕉株抽穗期間，把握花薊馬防治時機，繼續做好抽穗蕉株花薊馬防治作業
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1195,"請繼續宣導蕉農做好抽穗蕉株花薊馬防治作業，俾生產外觀優良品質香蕉。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1237,"籲請蕉農繼續執行蕉株抽穗時期及時進行香蕉花薊馬防治作業，以確保蕉果良好外觀品質
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1315,"蕉株抽穗期間，籲請蕉農適時做好花薊馬防治作業，俾確保生產外觀優良品質。香蕉研究所、防檢局及田邊好幫手關心您。
","['香蕉', '花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1193,"請宣導蕉農進行抽穗蕉株花薊馬防治工作，俾確保蕉果正常外觀品質
","['花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1263,"籲請蕉農注意防範抽穗期蕉株花薊馬防治工作，並轉知農友參考警報防治內容。
","['花薊馬', '薊馬']",like
1289,"避免香蕉水銹斑影響香蕉外觀優良品質，香蕉所籲請蕉農把握抽穗期蕉株花薊馬防治時機作業。
","['香蕉', '水銹斑', '花薊馬', '薊馬']",1300,"香蕉正值抽穗期，香蕉所籲請農友加強花薊馬防範工作，以確保香蕉品質。
","['香蕉', '花薊馬', '薊馬']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",344,早晚溫差大濕度高，臺南場籲請農友加強水稻稻瘟與白葉枯病防治。,"['水稻', '白葉枯病', '稻瘟']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",984,"台中區農業改良場發佈水稻白葉枯病發生警報，呼籲轄區內農友發動共同防治工作，以免農作物遭受病蟲危害損失
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",552,台東水稻臭腳銅警報,"['水稻', '臭腳銅']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",986,"苗栗區農業改良場發佈水稻白葉枯病警報
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",646,連日豪雨或雷雨，台南農改場籲請農友做好水稻臭腳銅及白葉枯病防治工作 ,"[' ', ' ', ' ', '水稻', '白葉枯病', '臭腳銅']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",27,"發佈水稻白葉枯病及飛蝨類蟲害防治警報，苗栗場籲請農友及民眾注意防治。
","['水稻', '白葉枯病', '飛蝨類']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",586,水稻葉尾蟲及水稻白葉枯病已開始發生臺東農改場提醒農友注意防治,"['水稻', '葉尾蟲', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",691,"颱風過後連續下雨台南區農改場籲請農友做好水稻白葉枯病防治工作
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",476,"水稻白葉枯病警報
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",375,"水稻白葉枯病發生風險提高，請注意田間病徵，及早加強防範措施，避免產量損失。台南農改場、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",49,"苗栗地區發布水稻白葉枯病防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",835,"花蓮區作物病蟲害疫情警報第4號
",[],like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",759,"連日大雨，台南區農改場籲加強水稻白葉枯病防治
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",478,"水稻白葉枯病及胡麻葉枯病警報
","['水稻', '胡麻', '胡麻葉枯病', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",609,發佈新聞稿提醒農民防治白蒼蠅、馬鈴薯病害及水稻病蟲害,"['馬鈴薯', '水稻', '白蒼蠅']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",790,"颱風過後，台南農改場籲加強水稻白葉枯病防治
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",1119,台中區農業改良場籲請農民掌握時機，防治水稻穗稻瘟及白葉枯病,"['水稻', '白葉枯病', '稻瘟']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",163,"降雨頻繁，高雄場籲請農友加強水稻白葉枯病防範。高雄區農改場、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",911,"發佈水稻白葉枯病疫情警報
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",470,發佈穗稻瘟及白葉枯病警報,"['白葉枯病', '稻瘟']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",562,"請注意防治白葉枯病  確保水稻產量與品質
","[' ', ' ', ' ', '水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",505,水稻白葉枯病、臭腳銅、瘤野螟部份地區發生嚴重，苗栗區農改場籲請農民適期防治,"['水稻', '白葉枯病', '臭腳銅']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",129,"連日豪雨水稻白葉枯病易發生，請農友加強注意病徵，及時防範，避免損失。高雄農改場、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",694,連續陰雨台南農改場提醒農友水稻葉尾蟲防治要加強,"['水稻', '葉尾蟲']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",498,苗栗改良場發佈水稻白葉枯病、臭腳銅及瘤野螟防治警報，請轉知農友參考警報內容注意防治。,"['水稻', '白葉枯病', '臭腳銅']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",46,"發布水稻白葉枯病及飛蝨類蟲害防治預警。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病', '飛蝨類']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",95,"發布本(104)年度第二期作水稻白葉枯病發生預報。桃園區農改場、防檢局及田邊好幫手關心您。
","['水稻', '桃', '白葉枯病']",like
816,"近日宜蘭防疫所監測縣內水稻田區，發現白葉枯病已現，籲請農民加強防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。
","['水稻', '白葉枯病']",616,水稻分蘗盛期籲請農友做好水稻臭腳銅及白葉枯病防治工作,"['水稻', '白葉枯病', '臭腳銅']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",924,"二期作水稻已陸續完成插秧，請留意防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",806,水稻水象鼻蟲及螟蟲(鑽心蟲、三化螟)已於田間發生，請加強防治措施，避免損失。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",482,"水稻水象鼻蟲發生嚴重請農民加強防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",55,"苗栗地區發布水稻水象鼻蟲防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",44,苗栗地區發布水稻螟蟲(鑽心蟲、三化螟)防治警報，請農友注意防治。苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲', '三化螟', '螟蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",906,"發佈水稻水象鼻蟲疫情警報
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",805,"發佈水稻水象鼻蟲防治警報，苗栗場籲請農友參考警報內容注意防治。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",484,發佈水稻鑽心蟲蟲警報,"['水稻', '鑽心蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",858,"水稻水象鼻蟲蠢蠢欲動，注意防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",556,"水稻插秧季節請留意水稻水象鼻蟲為害及防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
55,"苗栗地區發布水稻水象鼻蟲防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",924,"二期作水稻已陸續完成插秧，請留意防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
